Ident,Lat,Lon,Alt
YWGN,-33.31723095,117.36037194,255
CA18,38.87212083,-121.70996445,7
2TE8,28.67831400,-99.79866400,174
36MN,46.67162777,-96.57535112,285
OI06,39.99144194,-84.29161250,285
KAGZ,43.06208283,-98.29564950,450
4OR8,44.84845361,-123.04148417,213
81OR,43.24987138,-119.87523973,1440
WT56,-2.81215900,129.48490300,161
EDHW,53.96950100,10.22161905,39
KAHQ,41.24036950,-96.59455615,373
YWHG,-36.68098042,145.23530414,124
YWAH,-24.45005167,144.11067823,194
WXZ2,-3.11444081,137.22966630,129
WXY7,-3.11679005,137.19483827,104
NZWV,-37.43216320,175.95283510,1
WRRT,-9.40971500,119.24449300,49
YWKI,-34.18328643,140.03091346,42
NZWM,-44.79103470,171.08990480,24
PHMU,20.00135301,-155.66811279,814
WT57,-1.88814494,124.71770769,44
WADW,-9.66921650,120.30200550,12
CYWV,52.79583350,-110.85750550,680
PAWI,70.63799850,-159.99475700,12
PAWT,70.61337750,-159.86034900,11
CFF7,52.83118125,-110.90034700,661
CFP7,52.83055700,-111.10055550,686
NZRU,-39.44102650,175.65618450,819
NZYP,-39.99849700,176.53649905,131
NZWO,-39.01141800,177.40452500,13
38PN,42.00005527,-80.16644667,290
HKWJ,1.73323750,40.09160700,235
CKT7,52.64860200,-105.76290024,506
WAJD,-1.93561300,139.02126900,0
PWAK,19.28206500,166.63644300,4
YWAF,-30.92900085,150.80083332,362
KAKQ,36.98721700,-77.00111650,34
I64,41.29310550,-82.37071800,258
RJCW,45.40411100,141.80092600,9
OR04,44.38456388,-124.08511945,12
FD68,30.19798111,-84.25350695,5
2J0,29.98909416,-84.39545417,3
YWCH,-31.00802878,151.55137720,1155
YWAB,-24.71864051,117.34444475,475
MO58,36.65838999,-90.64039473,140
33V,40.74936450,-106.27150975,2485
TN86,35.79868277,-84.76327584,250
1IS5,41.65308583,-89.00147556,274
67ND,46.54330916,-98.38231695,444
45MO,38.84727333,-90.63901195,129
KNWL,27.63569475,-97.30888825,8
M27,34.87604150,-94.10930550,212
90WA,48.71177000,-123.01824195,43
WT58,-3.99357600,139.49194300,707
PAIW,65.62258500,-168.09493850,7
YWLG,-30.03258008,148.12532632,134
96D,48.94057350,-97.90277750,290
YWHL,-17.77813887,135.65830303,226
WA0Y,-5.39996703,140.19864275,52
OR57,43.86873500,-123.03396973,177
7MI7,42.38059361,-85.57750973,229
KJFX,33.90204200,-87.31380000,147
SFWK,-51.96426901,-58.78716734,24
GA90,33.45205833,-84.40936945,267
KGJT,39.12047900,-108.52560900,1481
YWKR,-40.61785879,144.93568186,1
Y49,47.15828972,-94.64610667,416
64FL,28.05224083,-81.40090500,20
YWRV,-13.59941917,135.76017839,20
4C2,41.43116138,-84.98163167,274
6KS3,38.84556555,-101.74794862,1119
MYAW,27.26665833,-78.40000277,3
59Y,47.05830611,-97.01702945,274
8T1,29.01802638,-98.20667556,134
3Y0,42.24998444,-95.10026917,373
6V4,43.99950950,-102.25461000,857
KALW,46.09491442,-118.28914027,367
1IA4,41.05554444,-94.39468195,393
9J0,30.55019416,-87.58331723,38
II78,39.85837750,-85.60164195,303
GA77,34.13583333,-85.11222223,247
64V,40.83195101,-101.16445542,945
1T2,30.01687916,-98.85031056,460
YWAL,-19.77427224,120.64979579,9
AU23,-24.64772141,132.32444152,542
1NY0,42.88340000,-75.99964334,422
M86,42.47086361,-86.12725195,194
NLWW,-13.23832025,-176.19926725,24
8CA8,38.06735700,-121.20759400,17
KWAL,37.94039033,-75.46627633,12
NY19,43.04395500,-76.46188084,186
1AR1,34.52717777,-91.87266389,66
WT59,-4.21754800,139.39356000,1914
38II,39.65143361,-86.91112139,244
40PN,40.09287388,-76.49246556,113
58VA,38.59512166,-77.64610084,87
KARG,36.12501467,-90.92500783,83
64IL,42.24168861,-88.66676167,241
YWPE,-34.95251874,116.69367482,18
97ND,48.43082611,-97.70814334,293
0IL8,41.87252916,-88.72369556,271
H31,37.01673250,-94.80022806,256
SSTJ,-27.34861111,-49.82055556,403
KGBR,42.18412350,-73.40368200,225
AZ49,32.89560472,-112.25375695,492
WA79,45.93316722,-122.41787584,137
0MD6,39.38121444,-77.10581417,229
95C,44.58610888,-87.55758973,219
WN80,46.09789083,-122.86538695,145
OK28,34.37258444,-98.40588584,322
87PA,40.92645250,-79.73866084,415
SD42,43.56664833,-97.53367723,428
2NK7,42.15786305,-75.14794667,366
OPLH,31.49479450,74.34623900,207
NE17,41.24797664,-98.45506782,547
70W,39.76065333,-77.19303973,165
FYWB,-22.97988900,14.64533050,91
WT60,-2.05002300,138.58630400,31
69K,39.19721900,-96.25888600,294
WAJW,-4.09697900,138.95229217,1652
EP07,47.82448900,11.70428750,722
SN36,37.42640805,-97.63782751,407
OPWN,32.30466250,69.57043350,1387
YWAG,-29.71222090,144.17086467,110
NWWL,-20.77491100,167.23964700,28
NZWF,-44.72214050,169.24661000,348
YWGE,-23.76680970,114.55127733,98
WT61,-4.54677268,138.55215430,232
NY77,42.71813111,-74.16346167,384
YWDV,-19.67005924,144.88518006,578
YWNN,-26.11288610,149.95669239,260
YWNS,-25.02991894,143.67699843,165
YWEA,-21.89575908,148.37194191,0
RCWA,23.36921150,119.50360850,35
NZWU,-39.96261150,175.02501033,8
YWGT,-36.41739263,146.30550493,154
WXY1,-3.86845765,137.46873806,2362
LSPV,47.20483250,8.86736145,408
WI52,43.31221138,-89.31956056,326
EDWG,53.78539321,7.91999195,2
WT62,-5.49768100,139.97854100,65
AGL,-9.33740064,149.15546075,17
WT63,-4.25000000,139.41667200,2135
YWAX,-25.29585808,127.55640227,576
WNU,-4.89532300,145.31806900,671
AYWD,-5.64330100,143.89541250,1795
SDZK,2.99166667,-63.70972222,208
OR53,45.14567305,-121.22895195,582
WA0V,-3.04016624,136.37721251,60
SJNE,1.99000000,-59.95722222,151
YWRT,-41.44889025,145.54672527,623
8OK1,35.16833333,-97.71083334,407
NE39,40.94653260,-96.64600061,404
YWBR,-26.12558155,126.58297780,457
MN61,43.76023777,-93.17798028,367
II27,40.16670444,-85.94081584,253
5TA9,29.50301916,-95.93523250,32
NH20,43.49229805,-71.64591001,134
0O9,41.84566900,-123.98452000,109
0CA8,33.42780972,-116.84252334,762
YWDI,-34.47565067,137.36238715,21
4MD2,39.42981750,-79.45393501,762
7AR1,33.05000950,-91.34164350,34
MI15,42.72919861,-82.66519417,188
KUWA,42.28203638,-72.21480167,147
65A,32.94595611,-86.51386834,105
MD16,39.23066138,-77.08331278,162
HL63,28.32008225,19.92895475,149
HLGL,28.63436025,21.44051950,99
WABW,-2.21225900,136.44035300,18
6A5,36.31680250,-79.70808667,250
MD02,39.28732694,-77.07525751,168
YWRL,-29.53612701,150.53562342,347
WAJR,-3.23278340,140.98784477,451
YWKW,-32.54760731,151.02233363,76
0U1,44.14212500,-115.31426445,1472
FYWM,-28.45000000,18.71665000,762
EP6,49.28329800,-112.19999700,1012
59D,41.38616333,-82.89713417,186
5A2,32.55931333,-83.67490612,125
CL35,33.28430550,-116.67458450,879
23LA,30.63018916,-90.07952334,56
20OR,45.32484388,-122.44286528,183
YWVA,-33.24080509,151.42945074,9
SDZN,4.80611111,-60.21944444,224
SDZO,4.57750000,-60.44361111,203
YWRK,-34.95570740,137.31349029,20
SJWP,-12.61944444,-45.92361111,808
YWBS,-10.20740656,142.82395105,3
YWBI,-20.99935264,134.39564471,383
YWKB,-36.32125141,142.41925272,121
YWWG,-20.84314732,120.70289934,158
YWWE,-20.29638519,146.61778735,247
95LL,41.64777777,-88.69444445,212
YWRN,-31.73557533,147.80291970,204
62D,41.26698400,-80.92732025,276
7PA1,41.86589222,-79.20615778,546
KRNC,35.69870000,-85.84382050,315
6W1,36.42236916,-78.13860362,136
KOCW,35.57023567,-77.04980850,12
NJ24,39.69666700,-74.39999800,32
D37,48.19112500,-96.71118775,270
3M9,33.56044450,-92.08538750,72
N64,48.10305555,-101.07847223,472
3U1,45.26823861,-115.68345612,1797
0B7,44.11738195,-72.82701994,448
9W0,38.65567583,-77.78721528,135
KHWY,38.58797300,-77.71241750,103
0N7,38.46261333,-75.17490834,8
YWBL,-38.29480306,142.44737638,74
KRRT,48.94090925,-95.34758200,327
YWRR,-23.47485168,113.79926995,10
KASW,41.27522625,-85.84124650,259
KRAW,38.34705000,-93.34606400,285
4TA1,33.30289444,-97.11140056,183
EPWA,52.16509137,20.96692341,100
EGNO,53.74493955,-2.88384037,17
WAON,-2.21655550,115.43633350,60
YWCK,-28.14950924,151.94597372,457
5WA7,45.71651138,-120.98451223,494
N72,41.28759361,-74.28709473,165
L19,35.61958350,-119.35375000,95
35S,45.58944400,-120.67416650,458
KACQ,44.07346950,-93.55294300,343
62MO,39.06056194,-94.20328001,261
5C8,47.35267275,-101.02530175,581
8WC,37.92920150,-90.73148900,292
KAFJ,40.13648200,-80.29019000,361
K38,39.73350250,-97.04766400,437
KIAD,38.94770747,-77.46085700,95
W32,38.74826250,-76.93281650,76
WI47,45.38748166,-86.92511917,200
MO6,38.58758450,-90.99380600,148
KAWG,41.27512425,-91.67506525,230
KDCA,38.85205367,-77.03769533,5
KIIY,33.77938600,-82.81581250,197
PAWS,61.57165950,-149.54029550,108
05AK,61.66821050,-149.18797250,192
WASW,-2.72002100,134.50623600,13
D44,48.15412916,-94.51690001,360
EDER,50.49873400,9.95387112,914
33M,34.16677750,-89.68619750,82
N41,41.63343027,-73.04677389,259
KOXC,41.47828200,-73.13518750,221
EIWF,52.18718212,-7.08690915,36
FAWK,-25.82815450,28.22393600,1506
CYKF,43.46008350,-80.38261275,321
YWTL,-16.63018683,129.32224036,132
KALO,42.55670783,-92.40037617,266
37NE,40.60777805,-96.30778834,335
MA97,42.12509583,-71.73979139,213
KART,43.99192125,-76.02173850,99
KRYV,43.16984500,-88.72294650,254
KATY,44.91397725,-97.15471800,533
2S5,47.65402083,-120.05534501,805
CCW3,45.05217714,-64.65186050,36
KWVL,44.53333075,-69.67546375,101
40C,42.20003805,-86.25002223,200
S25,47.79576675,-103.25365550,643
YWNI,-13.70196786,141.55676126,9
5IA3,40.84389166,-93.54271584,334
KJWG,35.86469150,-98.42075300,472
EPWT,53.29851093,18.41346610,91
CKU7,51.68718667,-105.36521977,518
MO25,40.07083472,-94.14606250,259
ME40,44.17785777,-68.83475278,31
27FL,30.95268444,-85.41743223,37
3WA4,46.71653055,-118.61776806,411
6ND4,47.50501416,-103.20130028,785
FL33,29.66829277,-82.82623223,17
CYQH,60.11750150,-128.82055950,687
YWTV,-13.22809583,142.23517660,62
KWVI,36.93582450,-121.78951100,50
2IL2,41.05336527,-88.46116973,201
YWAT,-12.63681990,143.04133994,84
YWSG,-27.09670915,152.46149662,91
26M,34.10010694,-90.84677139,47
O41,38.67387200,-121.87208900,38
YWAC,-20.63935508,134.20920222,361
KCHN,27.51490550,-81.88046250,32
KUGN,42.42240075,-87.86810750,222
KUES,43.04064124,-88.23648667,278
Y01,43.28047611,-91.46952806,390
WI06,43.17871230,-89.45128071,291
KPCZ,44.33291950,-89.01737600,252
WI07,43.61916575,-88.76861200,287
KAUW,44.92604850,-89.62548600,366
Y50,44.04287867,-89.30551717,262
YWAV,-17.39405670,131.11876342,201
YWRC,-32.42614350,118.90631681,301
C25,42.74195610,-92.50792569,302
HL79,25.35674600,16.80992100,447
CYXZ,47.96666650,-84.78666700,287
C64,41.41893666,-85.69165417,268
WAJ,-6.95358000,142.65754700,122
CKV7,49.89419000,-102.03036006,661
WA69,47.40176472,-122.49846112,119
KJWY,32.45813331,-96.91222601,217
NY86,42.51257777,-74.11485667,512
50II,39.77365722,-86.75639556,271
KAYS,31.24868383,-82.39487217,43
37LA,31.72766500,-91.58289945,18
KEKQ,36.85526250,-84.85612500,294
KBJJ,40.87484300,-81.88826250,346
33NY,42.39952750,-73.86623778,244
KLCG,42.24133517,-96.98282303,436
38U,38.36248050,-111.59601700,2141
4IL2,40.80836694,-88.54172445,201
OR76,44.36317861,-123.13981500,87
W13,38.07697538,-78.94445370,438
2R0,31.64599300,-88.63475550,50
40I,39.50533777,-84.12187917,291
KTBN,37.74163200,-92.14073750,353
5NA4,48.81611111,-99.40000001,517
22LA,30.99754611,-91.88109223,15
6TN1,36.40616055,-87.08222473,219
52U,43.82489777,-115.33175667,1370
VA59,36.63570638,-76.15160084,3
9OH6,41.03533138,-83.56895723,242
MT54,48.24385055,-114.24429473,893
NE80,40.67216927,-96.63725861,405
53KS,38.10834388,-97.43281584,445
GA98,32.56181361,-83.93990862,171
AL58,34.64286611,-86.33331862,183
ME03,45.33616194,-69.05087445,122
5K7,39.50921805,-89.85148973,206
7TA5,30.58714555,-96.63413862,107
1II0,39.57671361,-85.58775167,277
KEBS,42.43679400,-93.86871300,342
79WI,43.89774388,-90.95679973,228
ME91,43.67507972,-70.49560834,61
KNUI,38.14613750,-76.42845675,7
SD82,45.42496194,-96.86701695,354
9NA1,47.42277361,-99.90067528,518
SFWI,-51.87541703,-60.90660314,20
YWBN,-34.18140009,150.80888846,267
YWGI,-35.15055724,136.45901363,2
67M,36.09777777,-94.30750001,332
YWWA,-30.25647603,149.41113284,187
MD05,39.55316888,-75.87660695,18
O46,41.47500150,-122.45305950,896
IN33,40.73615194,-86.11527084,224
WI71,42.68751388,-88.60204612,314
KEUF,31.95131950,-85.12892500,87
OK64,36.81391666,-97.98644973,339
8TX8,27.36087194,-98.17944945,58
9SD9,43.80663900,-96.70893900,473
EBWE,51.39478300,4.96019450,32
XS14,32.96944444,-96.07055556,148
YWWD,-22.75142767,144.40179940,225
TE13,29.40023333,-98.88752778,253
KEDG,39.39156800,-76.29108750,9
2NJ3,40.34038444,-74.85433084,92
63MN,47.09437444,-91.60017528,283
EDQW,49.67883300,12.11649890,405
2LL2,41.31475694,-90.55207862,226
82D,41.22922083,-83.02908195,226
YWMG,-29.23556218,146.92205854,131
WS33,42.90916722,-89.45095334,305
YBWP,-12.67740316,141.92238563,19
KEYQ,29.93573275,-95.63954325,42
S87,44.20680600,-116.96236100,644
9IL6,40.51309416,-89.36731417,198
4IA8,41.64723083,-91.95962139,259
K76,38.70584305,-94.82468306,314
D99,42.90006388,-77.49971612,305
LOGW,47.17200000,15.66500000,395
OEWJ,26.19855400,36.47610450,20
3NC1,36.20541444,-80.65839667,314
YWLB,-27.33996345,134.08231195,311
52W,35.34877305,-77.04133723,11
I25,37.41678055,-81.52899417,646
35KY,36.71115249,-86.63610695,212
YWLF,-25.16795308,143.32813392,153
6Y8,45.72083250,-85.52091945,202
FAWM,-27.99799900,26.66958400,1341
YWEX,-22.38605547,124.81905403,356
CNQ3,42.97805550,-79.32243225,179
7FL2,30.24550555,-82.77845973,55
YWEC,-25.54663030,145.13545810,327
38I,40.09116944,-83.68937223,351
MI78,42.91669250,-85.78336723,183
30WA,46.31486250,-118.17828917,396
EGBW,52.19064650,-1.61445700,48
YWEL,-32.46168167,148.98967584,426
FD38,26.64645583,-80.29421473,6
NZWN,-41.32684332,174.80684208,13
KEGT,37.32362250,-97.38833900,389
35C,43.12836138,-85.50530723,271
VA56,37.00348305,-76.82745945,27
3NE3,40.50716588,-99.31644271,693
14FL,30.86546361,-87.17774862,73
KLWL,41.11722067,-114.92204800,1759
68Y,43.73328777,-93.78356000,341
N38,41.72793300,-77.39456100,579
KELZ,42.10952350,-77.98998050,647
LOLW,48.18192533,14.04051399,318
6R1,30.24183749,-92.83065235,5
EGCW,52.62862466,-3.15330216,71
NA73,48.56390861,-101.00043056,451
FY53,-24.18010000,15.97230000,1079
15G,41.02838777,-81.79846695,369
KEAT,47.39922068,-120.20665328,381
49G,42.57920305,-84.90832362,262
K20,37.38852100,-83.26257025,382
KENV,40.71869600,-114.03089025,1291
3NA8,47.85779111,-102.56713028,622
MI37,42.75558805,-82.55824695,189
0NY8,42.99729611,-74.24541001,244
YWTO,-34.08573295,141.89139600,34
YWWH,-22.06289646,147.72168183,258
MO50,38.82135569,-90.83399652,196
ZSWZ,27.91278068,120.85173407,4
FY54,-21.22685000,13.90055000,762
EP68,49.44659766,22.31929365,405
WT64,-3.18243600,132.64193700,94
YWER,-18.12517482,139.95584182,18
NE56,41.33984485,-96.39469708,353
NJ75,40.35010833,-74.36626000,15
EDBW,52.63190900,13.77555450,80
77IL,40.76475888,-89.45786862,247
6ND0,46.24441250,-98.53370973,451
YWEB,-33.71424344,148.88913541,593
YWBE,-37.85656603,144.61723348,43
IL28,39.80671333,-90.36651250,187
YWRS,-19.31925493,144.08014610,750
YWEO,-30.64519119,139.34261592,111
WAJY,-0.42039100,132.18740500,11
76S,48.25152350,-122.67367500,59
EDWM,53.05366529,9.20872596,18
CL88,41.43249999,-120.59750000,1366
4X4,44.06103900,-98.53089200,471
AR19,35.21286750,-93.75214084,174
DE21,38.51733500,-75.16546306,6
6MO9,38.70056527,-94.47384056,299
45TX,31.75238416,-97.09833556,172
YANG,-23.13572936,118.70738969,715
KETB,43.42221250,-88.12792825,270
YWBV,-32.13749970,116.73283445,290
MS37,33.65333450,-90.99055800,41
Y31,44.24481250,-84.17980950,269
VT56,44.61310888,-71.98092889,392
5S7,45.66527777,-119.38611112,280
MBWC,21.64667700,-72.45911501,2
MYGW,26.68166250,-78.97000138,1
D54,46.89959950,-96.91861100,273
4U7,45.86241916,-114.21480806,1294
EGOY,54.85117700,-4.94780100,17
KCTJ,33.63189300,-85.15233200,354
28IL,42.09724888,-89.41927612,277
KIWS,29.81819050,-95.67260400,34
18TA,30.13631400,-99.74367500,710
9I3,37.91453138,-83.25212112,285
KAWM,35.13505700,-90.23444750,65
PA21,41.16533472,-80.50257001,335
44AK,60.53302361,-150.10408750,76
9G1,40.60354626,-79.82611892,323
PS99,40.74786888,-75.93297973,366
KUNO,36.87842500,-91.90267500,374
OR45,44.19706861,-123.05592056,115
SFWP,-51.34544265,-60.68385545,25
CJF5,49.00363099,-106.38644980,879
XS75,30.45435972,-98.48919473,448
YWSL,-38.09290799,146.96522300,28
7CA6,36.33884027,-120.11014389,85
3MD6,38.18901472,-76.44689612,15
6NY4,42.70035361,-74.15512889,384
EGFA,52.11593245,-4.55819244,130
WWLD,-32.88000100,151.66000400,6
KWWR,36.44346700,-99.52296233,667
YWWL,-33.93801877,147.19235925,262
NZWL,-43.47412667,172.39562733,93
74CO,40.04720527,-104.20939584,1480
3NJ9,41.07787416,-74.32737278,160
YWBY,-22.92952772,144.41726117,208
KHPN,41.06675850,-73.70761725,134
EDXW,54.91243275,8.34153575,16
2ND1,47.49249805,-100.69985667,582
NY33,42.52230000,-74.02874450,427
KWST,41.34967850,-71.80336800,25
ID62,42.60825333,-111.72856195,1706
WA72,46.92509916,-122.55401139,119
YWSC,-15.66158114,132.67251020,189
KBFF,41.87401612,-103.59565086,1209
0AZ2,33.77805550,-113.64166650,588
EDWX,53.28869150,7.93078550,9
86OH,41.01283305,-81.92014112,318
I72,40.04892638,-86.15776751,284
CT74,41.95065222,-72.18146612,274
5TA4,29.69467694,-95.79467251,36
D64,48.91333350,-101.03360950,455
FY55,-19.11670000,12.61665000,30
92CA,36.11653050,-119.89069050,59
CA67,37.54798722,-121.20493695,29
ES4,54.14222100,-113.74084050,675
49NY,41.06676611,-72.34952750,7
YWML,-17.32010728,138.23795054,62
ND57,48.98167222,-98.89068056,480
EIWT,53.35238521,-6.48801191,47
81IN,39.22782888,-85.51385917,255
YWSX,-31.31958816,118.68155401,346
5K6,42.51441250,-88.20509800,263
KCEF,42.19509223,-72.53440399,73
O70,38.37680150,-120.79390800,515
71K,37.64751472,-97.38448973,393
N25,44.15838611,-73.43290445,84
14S,46.89731222,-124.10072765,2
NZWS,-41.73833350,171.57952750,4
3MA5,41.54315944,-71.03531806,24
72K,37.60418250,-97.35893389,387
EGEW,59.35050612,-2.94976083,9
47II,41.05615611,-85.69053945,244
1NK5,41.36148305,-74.52432612,183
YWSD,-30.70951305,141.40900396,106
UT42,39.14666666,-109.14500000,1420
0NK2,42.98340833,-74.01623778,244
TE83,28.92080000,-99.75615000,209
D17,38.75784950,-108.15008675,1524
WT65,-4.31656600,139.09992800,2035
CEX3,52.96555550,-113.41222350,764
29MN,46.02829305,-96.36284278,302
1MN0,46.04357027,-96.54618112,299
08A,32.52748125,-86.33105550,60
46OH,41.10366888,-80.82647167,304
EBKT,50.81877480,3.20897787,20
AYWK,-3.58376476,143.66907285,6
WT66,-4.30799700,138.75000000,2937
KCAD,44.27513200,-85.41654850,398
EGX3,52.94796625,1.12319801,9
CJE3,49.69849840,-103.80094524,589
9Y1,47.39189550,-102.77039700,688
NZWK,-37.91981275,176.91488825,6
CYXN,62.24011650,-92.59766250,8
EGEH,60.37652539,-0.92745324,30
NZWR,-35.76788050,174.36452400,39
VA78,37.59458888,-77.21775306,55
KARM,29.25426500,-96.15440150,30
8TA1,28.47805638,-96.76192723,6
23VA,37.55708916,-78.62000834,149
KHWQ,46.45416500,-109.85499600,1314
IL19,41.72141833,-88.26534667,211
IA62,41.53332222,-95.07526834,399
KETH,45.78062850,-96.54380950,312
3C5,41.18976333,-86.60695584,219
PHHI,21.48143929,-158.03779596,255
A010,-32.78783460,115.78889192,6
T59,35.45106800,-100.19990550,753
KGTB,44.05431850,-75.71968900,210
KHLG,40.17502800,-80.64620625,364
CT01,41.66620750,-73.18900167,311
NZWP,-36.78655725,174.63029475,30
E65,31.68370194,-110.29007750,1295
H28,48.99998972,-112.79258084,1322
WA31,48.01814916,-122.43847889,79
KNUW,48.35180275,-122.65590725,14
TN77,36.32183333,-87.15066667,183
03VA,38.66456333,-77.57971112,76
OR34,44.32233861,-121.43337584,927
SD65,45.43773888,-96.99979973,446
94E,32.76195150,-108.20838750,1867
47D,41.66533111,-81.03731806,369
GA80,33.78233027,-83.98879973,287
60OR,43.42650722,-123.27979778,190
MS43,32.55180527,-90.83038001,30
4MI4,42.17809722,-85.67083667,279
6OK0,35.89138888,-97.95888889,338
68T,30.99878944,-97.75585056,271
4N8,42.05008527,-75.30100612,567
CWC1,50.43553336,-104.30517274,616
YWHC,-30.85273229,143.07101310,162
42C,43.55974138,-85.77421945,279
MU23,39.03059416,-92.39184889,183
KMCX,40.70883750,-86.76674300,206
FA36,29.51273900,-82.87484400,14
36KS,37.47477805,-95.34358862,305
YWGM,-31.86400139,116.93468760,292
31W,36.12515055,-78.16304667,113
PAWM,64.68919444,-163.41255595,80
NH14,43.82035222,-71.13395750,143
21AZ,34.35236100,-109.97014050,1849
44TX,30.21048111,-99.09476556,572
VA11,36.80789250,-81.70123028,640
SC99,33.96388850,-81.35916700,158
3VA7,39.06260666,-78.09138750,186
AR64,35.92118388,-92.00515001,94
SD38,43.56166416,-100.74180556,656
7S6,46.50538250,-110.91250275,1543
EGLM,51.49963751,-0.77324515,40
TA97,29.63745888,-95.96884445,38
3TS1,30.01138900,-98.04055550,330
CYZU,54.14388750,-115.78666950,782
58S,48.40802000,-114.29957612,935
LS00,30.67546277,-91.11427278,32
OL20,35.99732166,-95.25884945,173
CYXY,60.71219067,-135.06710833,706
OR09,42.33563916,-118.25752362,1355
KNEN,30.35388900,-81.87194450,30
KWHP,34.25928543,-118.41348989,306
KSZL,38.73030550,-93.54786400,265
YWHI,-41.58635283,146.93570647,187
E24,33.81250000,-109.98680400,1570
33IN,38.50671527,-87.30473639,129
47R,28.85165472,-96.49747278,13
63OH,39.70283972,-83.09388889,248
3IA1,41.96082138,-93.11992389,320
KSQI,41.74305350,-89.67721475,197
38LA,30.78436194,-92.18234556,13
NM55,33.36672833,-108.86034084,1664
CKY2,50.33470175,-102.27532810,610
8NC7,34.56572111,-77.43885250,9
4W4,36.28347277,-79.07890139,199
B16,43.08020475,-76.53823675,122
NZWT,-36.83182910,175.67965700,4
KNSE,30.72154775,-87.02564863,61
KNDZ,30.70018975,-87.01321037,54
ND54,47.12915694,-99.73038723,543
0V5,38.60567638,-77.58471056,69
PAWR,60.77721250,-148.72157750,9
1PA6,39.82733222,-75.72354778,105
29WI,44.32551805,-90.02735223,299
YWHA,-33.05716171,137.51587100,12
YWYL,-28.76057430,151.03747292,285
FB89,-21.33335000,26.00000000,914
CYVV,44.74312525,-81.10819375,222
